row_idx,source_id,subject,answer,correct_word_len,avg_distractor_word_len,max_distractor_word_len,correct_minus_avg_distractor_word_len,correct_char_len,avg_distractor_char_len,correct_minus_avg_distractor_char_len,longest_word_label,longest_word_is_correct,longest_char_label,longest_char_is_correct,question,correct_text,choices
5334,prehistory/test/174,prehistory,D,97,78.66666666666667,89,18.33333333333333,132,107.66666666666667,24.33333333333333,D,True,D,True,Có sự đồng ý chung trong cộng đồng khảo cổ học rằng loài người hiện đại về mặt hình thái học:,"di cư ra khỏi châu Phi vào Tây Nam Á khoảng từ 150.000 đến 100.000 năm trước và sau đó lan rộng sang châu Âu, châu Á, Úc và Châu Mỹ.","{'A': 'di cư ra khỏi châu Phi vào Tây Âu khoảng từ 150.000 đến 200.000 năm trước và sau đó lan rộng sang châu Á, Úc và Châu Mỹ.', 'B': 'tiến hóa ở châu Á khoảng từ 100.000 đến 50.000 năm trước, sau đó di cư sang châu Phi, châu Âu, Úc và Châu Mỹ.', 'C': 'tiến hóa độc lập và đồng thời tại châu Phi, châu Âu và châu Á, sau đó di cư vào Úc và Châu Mỹ.', 'D': 'di cư ra khỏi châu Phi vào Tây Nam Á khoảng từ 150.000 đến 100.000 năm trước và sau đó lan rộng sang châu Âu, châu Á, Úc và Châu Mỹ.'}"
3146,sociology/test/98,sociology,B,98,79.66666666666667,96,18.33333333333333,126,102.33333333333333,23.66666666666667,B,True,B,True,Sự phân biệt giai cấp đã rõ ràng ở miền trung thế kỉ 20 ở Anh đến một mức độ nào đó bởi:,"các cộng đồng giai cấp lao động hình thành ở khu trung tâm thành phố, trong khi giai cấp trung lưu di chuyển đến vùng ngoại ô.","{'A': 'giới trung lưu chủ sở hữu nhà đã di chuyển vào trung tâm thành phố thông qua sự xây dựng lại khu đô thị.', 'B': 'các cộng đồng giai cấp lao động hình thành ở khu trung tâm thành phố, trong khi giai cấp trung lưu di chuyển đến vùng ngoại ô.', 'C': 'giai cấp trung lưu sống ở nông thôn trong khi giai cấp lao động sống ở thành phố.', 'D': 'giai cấp thượng lưu và trung lưu chiếm ưu thế trong không gian công cộng, trong khi người lao động tập trung vào gia đình.'}"
3585,sociology/test/76,sociology,C,59,41.0,53,18.0,74,52.666666666666664,21.333333333333336,C,True,C,True,Công trình của Smart cho rằng:,hành vi phạm tội của phụ nữ thường phản ánh vai trò giới tính truyền thống,"{'A': 'tỷ lệ tội phạm bạo lực giữa nam giới và nữ giới tương đương nhau', 'B': 'hành vi phạm tội tình dục của phụ nữ được xem nhẹ hơn so với nam giới', 'C': 'hành vi phạm tội của phụ nữ thường phản ánh vai trò giới tính truyền thống', 'D': 'tất cả các phương án trên'}"
6974,high_school_biology/test/144,high_school_biology,A,69,51.0,57,18.0,88,66.66666666666667,21.33333333333333,A,True,A,True,"Trong buổi học về tiến hóa, một trong những đồng học của bạn nhận xét rằng, ""Con hươu cao cổ đã duỗi dài cổ để chạm tới những chiếc lá cao hơn; con cháu của nó thừa hưởng cổ dài hơn như một kết quả"". Câu nào sau đây có thể giúp đỡ để sửa đổi những hiểu lầm của học sinh này nhất?",Các đặc điểm thu được trong cuộc đời của một sinh vật đa phần không được truyền qua gen.,"{'A': 'Các đặc điểm thu được trong cuộc đời của một sinh vật đa phần không được truyền qua gen.', 'B': 'Đột biến tự nhiên có thể dẫn đến sự xuất hiện của những đặc điểm mới.', 'C': 'Chỉ những thích nghi thuận lợi mới có giá trị sinh tồn.', 'D': 'Việc không sử dụng một cơ quan có thể dẫn đến sự biến mất của nó về lâu dài.'}"
5894,marketing/test/214,marketing,A,76,58.0,62,18.0,99,74.33333333333333,24.66666666666667,A,True,A,True,Người điều hành tàu hiểu khách hàng mong muốn có ghế ngồi thoải mái nhưng không xác định được số lượng ghế cần cung cấp cho số lượng hành khách dự kiến trên mỗi chuyến đi. Đây là một ví dụ về:,GAP 2- khoảng cách giữa nhận thức quản lý về chất lượng dịch vụ và chuẩn mực về chất lượng dịch vụ.,"{'A': 'GAP 2- khoảng cách giữa nhận thức quản lý về chất lượng dịch vụ và chuẩn mực về chất lượng dịch vụ.', 'B': 'GAP 1-khoảng cách giữa mong đợi của khách hàng và nhận thức của quản lý.', 'C': 'GAP 3-khoảng cách giữa chuẩn mực về chất lượng dịch vụ và việc cung cấp dịch vụ.', 'D': 'GAP 4-khoảng cách giữa việc cung cấp dịch vụ và truyền thông bên ngoài.'}"
7918,high_school_geography/dev/2,high_school_geography,D,66,48.0,61,18.0,87,62.0,25.0,D,True,D,True,Câu nào sau đây là KHÔNG chính xác về các dịch vụ được cung cấp bởi các chính quyền địa phương tại Hoa Kỳ?,Việc nỗ lực giảm ô nhiễm của một khu phố luôn nhận được sự ủng hộ từ cộng đồng lân cận.,"{'A': 'Sự trùng lặp nỗ lực xảy ra thường xuyên.', 'B': 'Những vấn đề xã hội của trung tâm thành phố tràn ra các khu vực ngoại ô lân cận.', 'C': 'Sự không hiệu quả trong việc cung cấp dịch vụ xảy ra thường xuyên.', 'D': 'Việc nỗ lực giảm ô nhiễm của một khu phố luôn nhận được sự ủng hộ từ cộng đồng lân cận.'}"
7568,astronomy/val/8,astronomy,A,57,39.0,42,18.0,73,48.666666666666664,24.333333333333336,A,True,A,True,Lý do mà các hành tinh nhỏ có xu hướng mất nhiệt bên trong nhanh hơn các hành tinh lớn là về cơ bản giống như lý do________.,củ khoai tây lớn mất nhiều thời gian hơn để nguội so với củ khoai tây nhỏ,"{'A': 'củ khoai tây lớn mất nhiều thời gian hơn để nguội so với củ khoai tây nhỏ', 'B': 'Trái Đất chứa nhiều kim loại hơn Mặt Trăng', 'C': 'Sấm sét có xu hướng hình thành vào những ngày hè nóng', 'D': 'Bong bóng khí hình thành và trỗi lên trong nước sôi'}"
1676,conceptual_physics/test/136,conceptual_physics,A,33,15.0,24,18.0,43,20.0,23.0,A,True,A,True,Các tinh thể tạo nên khoáng sản được cấu thành bởi,các nguyên tử có sắp xếp hình học xác định.,"{'A': 'các nguyên tử có sắp xếp hình học xác định.', 'B': 'các phân tử liên tục di chuyển.', 'C': 'mẫu tia X.', 'D': 'các bàn cờ 3 chiều.'}"
954,sociology/test/109,sociology,C,58,40.0,45,18.0,74,50.0,24.0,C,True,C,True,Nền tảng của danh tính tầng lớp lao động truyền thống được dựa trên:,"cộng đồng địa phương, mạng lưới họ hàng mở rộng và sở thích giải trí chung","{'A': 'điều kiện làm việc chung trong ngành sản xuất', 'B': 'nhận thức tầng lớp của các thành viên của giai cấp vô sản', 'C': 'cộng đồng địa phương, mạng lưới họ hàng mở rộng và sở thích giải trí chung', 'D': 'khát vọng tập thể để tiến vào tầng lớp trung lưu'}"
2981,logical_fallacies/test/91,logical_fallacies,B,99,81.0,89,18.0,133,106.66666666666667,26.33333333333333,B,True,B,True,""" _Ad antiquitatem_ "" là","một loại dạng lỗi suy luận sai khiến vì điều gì đó là cổ xưa nên tốt hơn cả khi điều đó là mới, hoặc là tồi hơn cả khi điều đó là mới","{'A': 'một loại dạng lỗi suy luận sai khiến vì sự kiện A và B xảy ra cùng lúc nên sự kiện A phải là nguyên nhân của sự kiện B', 'B': 'một loại dạng lỗi suy luận sai khiến vì điều gì đó là cổ xưa nên tốt hơn cả khi điều đó là mới, hoặc là tồi hơn cả khi điều đó là mới', 'C': 'một loại dạng lỗi suy luận sai khiến vì điều gì đó là mới nên tốt hơn, hoặc là tồi hơn cả khi điều đó là cũ', 'D': 'suy luận rằng những gì đúng với một phần riêng lẻ của một vật thể phải đúng với toàn bộ vật thể'}"
2521,high_school_microeconomics/test/155,high_school_microeconomics,C,44,26.333333333333332,33,17.666666666666668,57,33.666666666666664,23.333333333333336,C,True,C,True,"Theo nguyên tắc hiệu ứng giảm dần tiện ích biên,",tiện ích biên giảm dần với mỗi đơn vị hàng tiêu thụ thêm.,"{'A': 'tiện ích biên không thay đổi.', 'B': 'tổng tiện ích không thay đổi.', 'C': 'tiện ích biên giảm dần với mỗi đơn vị hàng tiêu thụ thêm.', 'D': 'cả tiện ích biên và tổng tiện ích đều giảm.'}"
665,elementary_mathematics/test/11,elementary_mathematics,D,19,1.3333333333333333,2,17.666666666666668,24,1.3333333333333333,22.666666666666668,D,True,D,True,Phép chia 21 cho 7 có phần dư là bao nhiêu?,Không có đáp án nào đúng,"{'A': '21', 'B': '7', 'C': '1', 'D': 'Không có đáp án nào đúng'}"
748,virology/test/41,virology,A,45,27.333333333333332,32,17.666666666666668,56,34.0,22.0,A,True,A,True,Phạm vi bệnh do gia đình này gây ra rộng lớn nhưng xác định trường hợp ngoại lệ từ các trường hợp sau đây:,Khủng hoảng thiếu máu tủy ở bệnh nhân thiếu máu hồng cầu,"{'A': 'Khủng hoảng thiếu máu tủy ở bệnh nhân thiếu máu hồng cầu', 'B': ""Bệnh thứ 5 với hội chứng 'Slapped cheek'"", 'C': 'Nhiễm trùng thai với khả năng gây dị tật', 'D': 'Viêm phổi nghiêm trọng'}"
4879,high_school_geography/test/57,high_school_geography,D,25,7.333333333333333,8,17.666666666666668,32,8.333333333333334,23.666666666666664,D,True,D,True,"Trong những yếu tố sau, yếu tố nào KHÔNG được coi là một rào cản đối với sự truyền bá của một đặc trưng văn hóa?","Các công dân khoan dung, dễ tính","{'A': 'Ngôn ngữ', 'B': 'Tôn giáo', 'C': 'Đại dương', 'D': 'Các công dân khoan dung, dễ tính'}"
5422,high_school_biology/test/259,high_school_biology,D,66,48.333333333333336,61,17.666666666666664,84,61.0,23.0,D,True,D,True,"Học sinh đang thực hiện một bài tập tách sắc tố thực vật yêu cầu họ sử dụng một buồng sắc ký kín với một lượng nhỏ acetone ở đáy buồng. Cảnh báo an toàn cho acetone bao gồm tuyên bố rằng nó là chất kích ứng mắt và da và có hơi dễ cháy. Trong số các lựa chọn sau,‚ học sinh nên thực hiện biện pháp an toàn nào khi thực hiện bài tập?",Đeo kính bảo hộ và găng tay loại nitrit và giữ tất cả các bình chứa acetone đóng kín,"{'A': 'Đeo găng chống cháy để mang buồng vào một khoang khí độc nếu acetone bị cháy', 'B': 'Đặt buồng trong một tủ kín tối trong suốt quá trình tách sắc tố', 'C': 'Đeo găng da và che mũi miệng bằng mặt nạ hạt', 'D': 'Đeo kính bảo hộ và găng tay loại nitrit và giữ tất cả các bình chứa acetone đóng kín'}"
7830,marketing/dev/3,marketing,D,67,49.333333333333336,55,17.666666666666664,88,64.0,24.0,D,True,D,True,Nhóm duy nhất trong xã hội mà có thể bị ảnh hưởng bởi nhóm tham chiếu nhất là:,"Trẻ em, người dựa vào đa số các ảnh hưởng bên ngoài cho các quyết định mua sắm của mình.","{'A': 'Người tiêu dùng lớn tuổi cảm thấy bị bỏ lại phía sau.', 'B': 'Phụ nữ đã kết hôn, nhiều người cảm thấy cần ổn định trong cuộc sống.', 'C': 'Những người nhập cư mới thực sự muốn hòa nhập vào văn hóa mới của mình.', 'D': 'Trẻ em, người dựa vào đa số các ảnh hưởng bên ngoài cho các quyết định mua sắm của mình.'}"
687,prehistory/test/15,prehistory,D,65,47.333333333333336,60,17.666666666666664,83,60.0,23.0,D,True,D,True,Một trong những sự khác biệt giữa những người tìm ăn đơn giản và những người tìm ăn phức tạp là gì?,Những người tìm ăn phức tạp tập trung vào một số nguồn tài nguyên có năng suất cao.,"{'A': 'Những người tìm ăn phức tạp sử dụng công nghệ tưới tiêu.', 'B': 'Những người tìm ăn phức tạp phụ thuộc vào một loạt nguồn thực phẩm rộng hơn.', 'C': 'Những người tìm ăn phức tạp di chuyển nhanh hơn.', 'D': 'Những người tìm ăn phức tạp tập trung vào một số nguồn tài nguyên có năng suất cao.'}"
6043,high_school_microeconomics/test/42,high_school_microeconomics,D,59,41.333333333333336,54,17.666666666666664,75,53.333333333333336,21.666666666666664,D,True,D,True,"Câu nào sau đây sẽ làm đầy đủ câu định nghĩa về kinh tế? ""Kinh tế là môn học nghiên cứu về...",cách phân phối những nguồn lực khan hiếm để đáp ứng nhu cầu không giới hạn.,"{'A': 'cách phân phối những nguồn lực không hạn chế giữa nhu cầu khan hiếm.', 'B': 'cách tiền bạc được lưu thông qua nền kinh tế.', 'C': 'cách các công ty tối đa hóa giá cổ phần của họ.', 'D': 'cách phân phối những nguồn lực khan hiếm để đáp ứng nhu cầu không giới hạn.'}"
5010,public_relations/test/22,public_relations,B,68,50.333333333333336,56,17.666666666666664,89,66.33333333333333,22.66666666666667,B,True,B,True,"Là nhân viên truyền thông độc nhất vô nhị của một cơ quan giao thông công cộng, bạn được giao nhiệm vụ tăng số người sử dụng xe buýt hàng tháng. Các đối tượng mục tiêu của bạn là những người thu nhập thấp, sinh viên đại học, những người có trình độ học vấn cơ bản và người sử dụng tiếng Anh là ngôn ngữ thứ hai. Khi chuẩn bị để tạo thông điệp chính, điều gì bạn nên làm trước?",Xem xét các ảnh hưởng tương tự của việc sử dụng xe buýt đối với tất cả khán giả mục tiêu.,"{'A': 'Xem xét mức độ hiểu biết của tất cả khán giả mục tiêu.', 'B': 'Xem xét các ảnh hưởng tương tự của việc sử dụng xe buýt đối với tất cả khán giả mục tiêu.', 'C': 'Xem xét phương tiện nào sẽ hiệu quả nhất để đến tất cả khán giả mục tiêu.', 'D': 'Xem xét các vị trí địa lý nơi tất cả khán giả mục tiêu sống và làm việc.'}"
3127,high_school_macroeconomics/test/238,high_school_macroeconomics,D,53,35.333333333333336,41,17.666666666666664,68,45.333333333333336,22.666666666666664,D,True,D,True,Câu nào sau đây sẽ làm cho đường cong cầu của peso Mexico dịch chuyển sang bên trái?,Sự giảm nhu cầu quốc tế cho các sản phẩm dệt may sản xuất tại Mexico,"{'A': 'Sự suy đoán rằng peso sẽ tăng giá trị', 'B': 'Sự tăng lãi suất ở Mexico so với các nước khác', 'C': 'Tỷ lệ lạm phát thấp hơn ở Mexico so với các nước khác', 'D': 'Sự giảm nhu cầu quốc tế cho các sản phẩm dệt may sản xuất tại Mexico'}"
2869,astronomy/test/94,astronomy,A,57,39.333333333333336,57,17.666666666666664,73,50.666666666666664,22.333333333333336,A,True,A,True,"Khoảng trống Kirkwood được quan sát trong vòng đai tiểu hành tinh chính, bao gồm ở vị trí:",tiểu hành tinh quay quanh với chu kỳ bằng một nửa chu kỳ quay của Sao Mộc,"{'A': 'tiểu hành tinh quay quanh với chu kỳ bằng một nửa chu kỳ quay của Sao Mộc', 'B': 'tiểu hành tinh quay quanh với chu kỳ bằng hai lần chu kỳ quay của Sao Mộc', 'C': 'tiểu hành tinh quay quanh với chu kỳ bằng hai lần chu kỳ quay của Sao Hỏa', 'D': 'A và B'}"
6027,high_school_european_history/test/142,high_school_european_history,D,148,130.33333333333334,137,17.666666666666657,193,167.66666666666666,25.333333333333343,D,True,D,True,"Câu hỏi này liên quan đến thông tin sau đây. Đoạn văn dưới đây là lời tuyên bố của chính phủ. Dựa trên sắp xếp mới được đề cập trên, nông dân sẽ được nhận đầy đủ quyền lợi của người dân thành thị tự do. Các quý tộc, trong khi giữ lại quyền sở hữu tài sản đối với toàn bộ đất đai của họ, sẽ chuyển nhượng quyền sử dụng vĩnh viễn các khu vườn gia đình của họ cho nông dân với nghĩa vụ được xác định trước. Thông qua sắp xếp nói trên, quý tộc cũng tặng cho nông dân một phần đất nông nghiệp được xác định và các tài sản khác... Trong khi tận hưởng việc phân đất này, nông dân có nghĩa vụ phải hoàn thành một số nghĩa vụ đối với quý tộc được xác định trong các sắp xếp đó. Nông dân trong tình trạng này, tạm thời phải tuân thủ. . . [Khi] họ được cấp quyền mua lại khu vườn nhà ở của mình, và, với sự đồng ý của quý tộc, họ có thể sở hữu toàn bộ đất nông nghiệp và tài sản khác được cấp cho sử dụng vĩnh viễn. Sau khi sở hữu đầy đủ quyền sở hữu đất đai này, nông dân sẽ được giải phóng khỏi các nghĩa vụ đối với quý tộc cho đất đai được mua và trở thành chủ nhân đất ruộng nông dân tự do. Chúng tôi xem đây là cách thức hữu ích để: 3. Tổ chức Văn phòng Hòa bình trên tài sản của quý tộc, giữ nguyên các cộng đồng làng như hiện tại, và mở văn phòng huyện tại các làng lớn và đoàn kết các cộng đồng làng nhỏ. 4. Sáng lập, xác nhận, và xác nhận trong mỗi cộng đồng làng hoặc tài sản của mình một điều lệ sẽ chỉ rõ, dựa trên tình hình địa phương, lượng đất được cấp cho nông dân sử dụng vĩnh viễn và phạm vi các nghĩa vụ đối với quý tộc về đất đai. 6. Cho đến khi đó, nông dân và nô lệ gia đình phải vâng lời quý tộc, tuân thủ nghiêm túc các trách nhiệm của họ trước đây. 7. Các quý tộc sẽ tiếp tục giữ trật tự trên tài sản của họ, với quyền tòa án và cảnh sát, cho đến khi tổ chức các huyện và tòa án huyện. —Alexander II, ""Chế độ Nô lệ bị bãi bỏ ở Nga,"" Tuyên ngôn ngày 19 tháng 2 năm 1861 Câu nào dưới đây mô tả tốt nhất điều kiện mới cho nông dân được giải phóng gần đây của Nga như được nêu trong đoạn trích trên?","Tuyên ngôn, mặc dù giải phóng nông dân, nhưng nó đã để lại cho họ trách nhiệm tài chính và các hạn chế khác, trong khi tầng lớp quý tộc vẫn giữ lại quá nhiều những quyền lợi trước đây của mình.","{'A': 'Tuyên ngôn của hoàng đế cho phép một tầng lớp nông dân đa dạng xuất hiện, với nhiều người nông dân cũ trở nên khá giầu có trong khi những người khác phải đấu tranh.', 'B': 'Tuyên ngôn chủ yếu không có tác dụng cải thiện điều kiện kinh tế của những người nông dân cũ, nhưng nó đã mở đường cho tự quản địa phương và sớm nhất, một quốc hội.', 'C': 'Sự khăng khăng của hoàng đế về sự hợp tác giữa tầng lớp quý tộc và những người mới được giải phóng hạn chế tiềm năng tài chính của tất cả những người ảnh hưởng bởi tuyên ngôn.', 'D': 'Tuyên ngôn, mặc dù giải phóng nông dân, nhưng nó đã để lại cho họ trách nhiệm tài chính và các hạn chế khác, trong khi tầng lớp quý tộc vẫn giữ lại quá nhiều những quyền lợi trước đây của mình.'}"
5257,astronomy/test/7,astronomy,B,75,57.666666666666664,73,17.333333333333336,96,75.0,21.0,B,True,B,True,Hầu hết các hòn đá trên bề mặt Mặt Trăng có tuổi lớn hơn so với các hòn đá trên bề mặt Trái đất. Bằng chứng tốt nhất cho điều này là:,Phương pháp định vị đồng vị phóng xạ trên các mẫu vật trên Mặt Trăng cho thấy chúng có tuổi hơn.,"{'A': 'Những hòn đá trên Mặt Trăng được tạo thành từ những mảnh vụn bị nghiền nát do nhiều tác động.', 'B': 'Phương pháp định vị đồng vị phóng xạ trên các mẫu vật trên Mặt Trăng cho thấy chúng có tuổi hơn.', 'C': 'Bề mặt Mặt Trăng bị xói mòn nặng hơn so với bề mặt Trái đất.', 'D': 'Bề mặt Mặt Trăng có nhiều miệng núi phun lửa hơn so với bề mặt Trái đất.'}"
2164,medical_genetics/test/74,medical_genetics,B,30,12.666666666666666,14,17.333333333333336,38,16.333333333333332,21.666666666666668,B,True,B,True,Những lợi ích của vi-rút Adenovirus trong điều trị gen bao gồm:,nguy cơ đột biến theo chiều chèn thấp.,"{'A': 'biểu hiện lâu dài.', 'B': 'nguy cơ đột biến theo chiều chèn thấp.', 'C': 'miễn dịch thấp.', 'D': 'dễ dàng lắp ráp.'}"
2929,high_school_world_history/test/226,high_school_world_history,B,50,32.666666666666664,35,17.333333333333336,66,42.333333333333336,23.666666666666664,B,True,B,True,"Câu hỏi này liên quan đến thông tin sau. Bạn là Hoa Kỳ, Bạn là kẻ xâm lược tương lai của người Mỹ bản địa có máu da đỏ còn cầu nguyện trong danh Chúa Jêsus và đang nói tiếng Tây Ban Nha. . . . bạn là Alexander-Nebuchadnezzar. Trái tim bạn đang thắp lên ngọn lửa sống, sự tiến bộ là sự phun trào, bất cứ nơi nào bạn bắn, bạn đánh vào tương lai. Không phải vậy. . . . Nhưng Châu Mỹ của chúng ta, đã từng có những nhà thơ từ thời kỳ cổ đại của Netzahualcoyotl, . . . mà đã hỏi ý kiến sao, đã biết đến Atlantis tên tiếng vang đến chúng ta từ Plato, mà từ những thời đại xa xôi của chúng sinh sống trên ánh sáng, trên lửa, trên hương thơm, trên tình yêu, Châu Mỹ của vua Montezuma, của Inca, Châu Mỹ thơm ngát của Christopher Columbus, Châu Mỹ Công giáo, Châu Mỹ Tây Ban Nha, Châu Mỹ khi cao quý Cuauhtémoc nói: ""Tôi không trong giường hoa"", đó là Châu Mỹ đang run rẩy giữa bão tố và sống dựa trên tình yêu, nó còn ăn sống nữa, các ông có đôi mắt Saxon và tinh thần dã man. Và nó mơ ước. Nó đam mê, và rung động, và là con gái của mặt trời. Hãy cẩn thận. Sống lâu Châu Mỹ Tây Ban Nha! Có hàng nghìn chú sư tử nhập từ con sư tử Tây Ban Nha. Roosevelt, nhờ đến Chúa, muốn trở thành người bắn súng đáng sợ cùng với thợ săn mạnh mẽ, để chạm tay lấy chúng tôi trong móng vuốt sắt của bạn. Và, mới chỉ cần thiếu thứ này: Chúa! —Chuyển thể từ bài thơ ""To Roosevelt"" của Ruben Dario, 1904 Lời nào phản ánh chủ đề chính của bài thơ?",Châu Mỹ đã sống sót qua nhiều cuộc xâm lược và sẽ vẫn còn tồn tại.,"{'A': 'Người Latin Quá Naive và nên phản kháng lại.', 'B': 'Châu Mỹ đã sống sót qua nhiều cuộc xâm lược và sẽ vẫn còn tồn tại.', 'C': 'Tây Ban Nha đã phá hủy văn hóa Châu Mỹ Latinh.', 'D': 'Thay đổi là cần thiết cho sự tiến bộ.'}"
2174,high_school_european_history/test/51,high_school_european_history,A,50,32.666666666666664,36,17.333333333333336,64,42.666666666666664,21.333333333333336,A,True,A,True,"Câu hỏi này liên quan đến thông tin sau. Đạo luật Addison đã được hình thành với niềm tin rằng, trừ khi những nguyện vọng của tầng lớp lao động được đáp ứng nhanh chóng sau chiến tranh, Anh có thể trải qua một cách mạnh mẽ tương tự như Nga. Đến năm 1920, nỗi sợ hãi đó đang đang giảm và chính sách của Addison đang được xem là phung phí. Một nạn nhân ngay lập tức với thái độ mới là kế hoạch đường Kingfield của Borough, kế hoạch dự phòng cho đó được phê duyệt vào tháng 9 năm 1920. Không bất ngờ cho Hội đồng, Hội đồng Nhà ở của Chính phủ đã hoãn lại kế hoạch, ""nhìn vào các cam kết hiện tại của Hội đồng và số tiền có sẵn vào thời điểm này"", và vào tháng 5 năm 1921, Chính phủ đã thông báo về việc cắt giảm đáng kể chương trình nhà ở, cắt mục tiêu nhà ở là một nửa. —Trích từ tác phẩm của nhà sử học Anh Hermione Hobhouse Nhà ở công cộng tại Poplar: Những năm giữa các cuộc chiến, 1994 Trong số các phương án sau, phương án nào được mô tả tốt nhất về những kế hoạch đã được thay đổi ở trên?",Các chương trình phúc lợi bị đặt câu hỏi sau Thế chiến thứ nhất.,"{'A': 'Các chương trình phúc lợi bị đặt câu hỏi sau Thế chiến thứ nhất.', 'B': 'Nhà ở là một phần lớn của ngân sách Anh.', 'C': 'Công nhân đang đe dọa cách mạng cộng sản.', 'D': 'Hội đồng Nhà ở của Chính phủ muốn xây thêm nhà.'}"
6907,high_school_biology/test/119,high_school_biology,D,32,14.666666666666666,16,17.333333333333336,40,18.333333333333332,21.666666666666668,D,True,D,True,Tất cả các dưới đây đều được kích thích bởi hệ thần kinh cảm ứng Ngoại trừ:,tăng hoạt động co bóp của đường tiêu hóa,"{'A': 'giãn đồng tử của mắt', 'B': 'co rút các mạch máu', 'C': 'tăng tiết mồ hôi', 'D': 'tăng hoạt động co bóp của đường tiêu hóa'}"
732,computer_security/test/12,computer_security,C,32,14.666666666666666,30,17.333333333333336,40,19.0,21.0,C,True,C,True,"Giả sử Alice và Bob đã gửi các tin nhắn văn bản bảo mật cho nhau vào tháng trước thông qua một hệ thống nhắn tin được mã hóa. Alice và Bob lo lắng rằng một kẻ thù có thể xâm nhập vào một trong hai máy tính của họ hôm nay, trong khi họ đang làm kỳ thi cuối kỳ 6.858 và sau đó sẽ có thể giải mã các tin nhắn đó. Thuộc tính bảo mật nào sau đây có thể giải quyết mối lo của Alice và Bob?",Luôn giữ được tính bảo mật về phía trước,"{'A': 'Xác thực.', 'B': 'Khước từ.', 'C': 'Luôn giữ được tính bảo mật về phía trước', 'D': 'Luôn giữ được tính bảo mật về phía sau.'}"
7353,medical_genetics/val/10,medical_genetics,B,63,45.666666666666664,56,17.333333333333336,81,59.333333333333336,21.666666666666664,B,True,B,True,Các câu nào sau đây về tính di truyền đúng?,là một đo lường của tỷ lệ phần trăm sự biến thiên do nguyên nhân di truyền gây ra,"{'A': 'là một đo lường của mức độ khác nhau giữa các gen trong nhóm dân số', 'B': 'là một đo lường của tỷ lệ phần trăm sự biến thiên do nguyên nhân di truyền gây ra', 'C': 'là một đo lường của tỷ lệ phần trăm thứ tự lặp lại DNA trong một sinh vật', 'D': 'là một đo lường của mức độ kết nối gen'}"
139,conceptual_physics/test/155,conceptual_physics,D,20,2.6666666666666665,5,17.333333333333332,27,3.0,24.0,D,True,D,True,"Một cuốn sách toán học và một cuốn sách vật lý đang đặt trên một cái bàn và được buộc chặt lại với một sợi dây. Với sợi dây căng một cuốn sách được đẩy khỏi mép của bàn. Khi nó rơi, cuốn sách kia được kéo theo một cách ngang trên bề mặt của bàn. Với độ ma sát bằng không gia tốc của các quyển sách là:",Một giá trị nằm giữa 0 và g,"{'A': 'không', 'B': 'g/2', 'C': 'g', 'D': 'Một giá trị nằm giữa 0 và g'}"
2505,computer_security/test/89,computer_security,A,46,28.666666666666668,41,17.333333333333332,59,36.333333333333336,22.666666666666664,A,True,A,True,Mục đích của xác thực là gì trong số các mục sau?,Giới hạn các thao tác/dữ liệu mà người dùng có thể truy cập,"{'A': 'Giới hạn các thao tác/dữ liệu mà người dùng có thể truy cập', 'B': 'Xác định xem người dùng có phải là kẻ tấn công không', 'C': 'Gắn cờ người dùng nếu họ vi phạm', 'D': 'Xác định người dùng là ai'}"
2579,astronomy/test/70,astronomy,B,35,17.666666666666668,26,17.333333333333332,43,21.333333333333332,21.666666666666668,B,True,B,True,Vết nứt từ sự va chạm được tin là gây ra sự tuyệt chủng hàng loạt của khủng long cách đây 65 triệu năm ở đâu?,Vết nứt Chicxulub bán đảo Yucatan ở Mexico.,"{'A': 'Tunguska Siberia.', 'B': 'Vết nứt Chicxulub bán đảo Yucatan ở Mexico.', 'C': 'Quebec Canada.', 'D': 'Vết nứt tiểu hành tinh ở Arizona.'}"
7437,high_school_macroeconomics/val/0,high_school_macroeconomics,B,43,25.666666666666668,39,17.333333333333332,54,33.0,21.0,B,True,B,True,Cái nào sau đây sẽ dẫn đến mở rộng nguồn tiền?,FED mua chứng khoán chính phủ trên thị trường thứ cấp.,"{'A': 'FED tăng tỷ lệ chiết khấu.', 'B': 'FED mua chứng khoán chính phủ trên thị trường thứ cấp.', 'C': 'Chính phủ liên bang thực hiện thâm hụt ngân sách.', 'D': 'FED tăng yêu cầu dự trữ.'}"
6360,marketing/test/8,marketing,C,24,6.666666666666667,8,17.333333333333332,30,8.666666666666666,21.333333333333336,C,True,C,True,"Trong các yếu tố sau đây, yếu tố nào không phải là phần của marketing mix?",Đối tượng khách hàng mục tiêu.,"{'A': 'Thông cáo.', 'B': 'Sản phẩm.', 'C': 'Đối tượng khách hàng mục tiêu.', 'D': 'Giá cả.'}"
