row_idx,source_id,subject,answer,flags,text
3504,high_school_chemistry/test/50,high_school_chemistry,B,caret_power,"Tìm pH của dung dịch được chuẩn bị bằng cách hòa tan 0.1665 mol axit hypochlorous (HClO) trong đủ nước để tạo ra 500 mL dung dịch? Giá trị của Ka là 3.0 x 10^-4
1
2
5.4 x 10^-3
1.76"
3525,high_school_mathematics/test/252,high_school_mathematics,B,raw_latex_sqrt,"Khi thủy triều thay đổi, mực nước trong vịnh dao động theo hàm sin. Lúc thủy triều cao vào hôm nay lúc 8 giờ sáng, mực nước là 15 feet; sau 6 giờ đồng hồ vào thời điểm thủy triều thấp vào lúc 2 giờ chiều cùng ngày, mực nước là 3 feet. Tại thời điểm trưa hôm nay, nước đang giảm với tốc độ bao nhiêu feet trên giờ?
3
π\sqrt{3}/2
3\sqrt{3}
π\sqrt{3}"
3531,elementary_mathematics/test/73,elementary_mathematics,C,"unbalanced_dollar,unbalanced_dollar_count","Trường Westview đang mua đồng phục bóng rổ mới. Mỗi bộ đồng phục giá $46. Trường sẽ mua 12 bộ đồng phục. Công thức nào dưới đây cho thấy cách tính tổng chi phí của các bộ đồng phục?
(40 × 10) + (6 × 2) = 400 + 12
(40 × 6) + (10 × 2) = 240 + 20
(40 × 12) + (6 × 12) = 480 + 72
(40 × 12) + (60 × 12) = 480 + 720"
3567,high_school_mathematics/test/201,high_school_mathematics,D,raw_latex_frac,"Có một túi có 4 viên bi màu đỏ và 6 viên bi màu xanh. Lấy ra ngẫu nhiên một viên bi và không đặt lại, sau đó lấy ra thêm một viên bi. Xác suất để cả hai viên bi đều cùng màu là gì?
\frac{1}{8}
\frac{8}{15}
\frac{1}{15}
\frac{7}{15}"
3571,high_school_mathematics/test/170,high_school_mathematics,D,unbalanced_dollar,"Ramanujan và Hardy đã chơi một trò chơi trong đó họ đều chọn một số phức. Nếu tích của số của họ là $32-8i$, và Hardy chọn $5+3i$, thì Ramanujan đã chọn số nào?
32-8i
5+3i
4-i
4-4i"
3580,high_school_mathematics/test/71,high_school_mathematics,B,"raw_latex_frac,unbalanced_dollar","Tính $$\frac{-\frac{18}{7}}{-\frac{6}{5}}?$$
\frac{7}{15}
\frac{15}{7}
\frac{15}{8}
\frac{15}{11}"
3582,high_school_mathematics/test/258,high_school_mathematics,B,raw_latex_frac,"Giả sử chúng ta tung hai con xúc xắc 6 mặt. Xác suất để tổng hai số trên hai con xúc xắc bằng 4 là bao nhiêu?
\frac{1}{4}
\frac{1}{12}
\frac{1}{3}
\frac{1}{9}"
3594,elementary_mathematics/test/69,elementary_mathematics,D,caret_power,"Viết ra thừa số nguyên tố của 77. Sử dụng số mũ khi có thể.
7 • 11^2 • 13
7^2 • 11
7 • 11 • 13
7 • 11"
3633,high_school_mathematics/test/221,high_school_mathematics,B,raw_latex_frac,"Năm năm trước, một máy tính làm việc chạy nhanh bằng một nửa máy tính hiện tại nhưng lại tốn gấp đôi số tiền. Tỷ lệ tốc độ giá của máy tính hiện tại so với máy tính cũ là bao nhiêu phần trăm?
20
400
32
\frac{2}{5}"
3639,elementary_mathematics/test/124,elementary_mathematics,B,"unbalanced_dollar,unbalanced_dollar_count","Sonia và Negin có tổng cộng $27.00. Sonia mua một cái áo sơ mi với giá $12.35 và Negin mua một đôi dép xăng đan với giá $10.11. Số tiền còn lại là bao nhiêu?
$4.46
$4.54
$5.36
$5.76"
3723,high_school_physics/test/16,high_school_physics,D,caret_power,"Một chùm electron có vận tốc 10^7 m/s. Muốn sử dụng trường từ của Trái Đất, có cường độ từ là 5 × 10−5 T, để uốn chùm electron thành một vòng tròn. Bán kính của vòng tròn này sẽ là bao nhiêu?
1 nm
1 μm
1 mm
1 m"
3757,high_school_mathematics/test/223,high_school_mathematics,A,"raw_latex_sqrt,unbalanced_dollar","Tính toán$$\lceil\sqrt{5}\rceil + \lceil\sqrt{6}\rceil + \lceil\sqrt{7}\rceil + \cdots + \lceil\sqrt{29}\rceil$$Lưu ý: Đối với một số thực $x,$ $\lceil x \rceil$ biểu thị số nguyên nhỏ nhất lớn hơn hoặc bằng $x.$
112
111
2006
110"
3761,abstract_algebra/test/94,abstract_algebra,D,"markdown_table_pipe,subscript_underscore","Câu 1 | Q là một trường mở rộng của Z_2. Câu 2 | Mọi đa thức khác hằng số trên một trường có một số không trong một trường mở rộng nào đó.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
3766,high_school_mathematics/test/173,high_school_mathematics,C,"caret_power,raw_latex_frac,unbalanced_dollar","Chiều cao (theo mét) của viên đạn bắn theo quỹ đạo được cho bởi $h(t)=-4,9t^2+14t-0,4$ vào thời điểm $t$ (theo giây). Dưới dạng phân số không tối giản, trong bao lâu viên đạn nằm trên độ cao $6$ mét?
\frac{5}{7}
\frac{7}{12}
\frac{12}{7}
\frac{7}{5}"
3772,high_school_mathematics/test/62,high_school_mathematics,A,caret_power,"Nếu f(x) = x^3 + 2x^2 - 9x - 18, câu nào sau đây là đúng?
f(x) = 0 có ba giá trị thực.
f(x) ≥ -18 với các giá trị x ≥ 0.
f(x) ≤ -18 với các giá trị x ≤ 0.
Hàm số f(x) giảm với x ≤ -3."
3789,abstract_algebra/test/57,abstract_algebra,B,subscript_underscore,"Tìm phần tử tạo ra trường hữu hạn Z_11.
1
2
3
4"
3798,high_school_mathematics/test/268,high_school_mathematics,D,raw_latex_frac,"Bob lắc một con xúc xắc có sáu mặt đều vào mỗi sáng. Nếu Bob lắc được một số hợp số, anh ấy ăn bột ngọt. Nếu anh ấy lắc được một số nguyên tố, anh ấy ăn bột không ngọt. Nếu Bob lắc được số 1, thì anh ta sẽ lắc lại. Trong một năm không nhuận, số lần Bob lắc xúc xắc trung bình là bao nhiêu lần?
\frac{5}{8}
\frac{1825}{4}
\frac{5}{4}
438"
3867,abstract_algebra/test/79,abstract_algebra,C,markdown_table_pipe,"Phát biểu 1 | Nếu K là một con đoàn khác không bằng không của một nhóm đa thức tự do abelian có hữu hạn số phần tử sinh thì K là abelian tự do. Phát biểu 2 | Nếu K là một con đoàn khác không bằng không của một nhóm đa thức tự do abelian có hữu hạn số phần tử sinh thì G/K cũng là abelian tự do.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
3914,high_school_physics/test/120,high_school_physics,D,caret_power,"Một vật có khối lượng 6 N và dung tích là 2 x 10^-3 m^3 được đặt vào trong một thùng nước, vật này nổi trên bề mặt nước. Tính phần trăm khối lượng của vật nổi trên bề mặt nước?
12%
30%
60%
70%"
3971,abstract_algebra/test/41,abstract_algebra,A,subscript_underscore,"Tìm đặc trưng của nhóm Z_3 x 3Z.
0
3
12
30"
4002,high_school_mathematics/test/88,high_school_mathematics,D,unbalanced_dollar,"Khi đồ thị của hàm số $f(x)$ nhất định được dịch $2$ đơn vị sang phải và co giãn theo chiều dọc bởi một hệ số $2$ (nghĩa là tất cả các tọa độ $y$ được nhân đôi), hình dạng kết quả sẽ giống với đồ thị ban đầu. Cho biết $f(0)=0.1$, $f(10)$ bằng bao nhiêu?
0,01
1
32
3,2"
4018,elementary_mathematics/test/340,elementary_mathematics,C,"unbalanced_dollar,unbalanced_dollar_count","Tìm giá trị trung vị trong tập dữ liệu $79.88, $21.88, $29.88, $19.88, $17.88.
$17.88
$19.88
$21.88
$29.88"
4019,high_school_chemistry/test/169,high_school_chemistry,D,caret_power,"Xác định nồng độ H+(aq) trong dung dịch 1.0 M phenol, C6H5OH. (Kw cho phenol là 1x10^-10.)
1 x 10^-10 M
1 x 10^-9 M
1 x 10^-3 M
1 x 10^-5 M"
4029,high_school_mathematics/test/175,high_school_mathematics,C,unbalanced_dollar,"Cho biểu thức: $1990\times1991 - 1989\times1990$. Số đếm nào tương đương với biểu thức?
5
8
3980
1160"
4041,conceptual_physics/test/191,conceptual_physics,A,caret_power,"Khi bạn thả một quả bóng từ vị trí nghỉ, nó tăng tốc xuống với gia tốc là 9.8 m/s^2. Nếu thay vì đó bạn ném nó xuống dưới (giả sử không có kháng lực của không khí), gia tốc của nó ngay sau khi rời tay bạn là
9.8 m/s2
lớn hơn 9.8 m/s2
nhỏ hơn 9.8 m/s2
Không thể nói nếu không biết vận tốc khi ném."
4094,high_school_mathematics/test/7,high_school_mathematics,A,"caret_power,unbalanced_dollar","Tính tổng tất cả các số nguyên dương $ n $ sao cho $ n ^ 2 $ là một thừa số của $ 1200 $?
42
12
36
39"
4133,high_school_mathematics/test/257,high_school_mathematics,B,unbalanced_dollar,"Hãy xét hai số chẵn dương nhỏ hơn $15$ (không nhất thiết phải khác nhau). Khi tổng của hai số này được cộng với tích của chúng, có bao nhiêu giá trị khác nhau có thể có?
21
27
49
45"
4143,abstract_algebra/test/24,abstract_algebra,B,markdown_table_pipe,"Tuyên bố 1 | Mọi lý tưởng cực đại đều là lý tưởng nguyên. Tuyên bố 2 | Nếu I là một lý tưởng cực đại của một nhóm trường giao hoán R, thì R/I là trường.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
4160,high_school_physics/test/52,high_school_physics,D,caret_power,"Một vật có khối lượng 2 kg chịu tác dụng của ba lực ngoài cùng, mỗi lực có cường độ 4 N. Trong số các lựa chọn sau, lựa chọn nào KHÔNG PHẢI là gia tốc kết quả của vật?
0 m/s^2
2 m/s^2
4 m/s^2
8 m/s^2"
4175,high_school_statistics/test/25,high_school_statistics,D,unbalanced_dollar,"Một công ty lớn có văn phòng ở hai địa điểm, một ở New Jersey và một ở Utah. Mức lương trung bình của trợ lý văn phòng tại văn phòng New Jersey là $28,500. Mức lương trung bình của trợ lý văn phòng tại văn phòng Utah là $22,500. Văn phòng New Jersey có 128 trợ lý văn phòng và văn phòng Utah có 32 trợ lý văn phòng. Mức lương trung bình được trả cho trợ lý văn phòng trong công ty này là bao nhiêu?
$22,500
$23,700
$25,500
$27,300"
4177,high_school_mathematics/test/115,high_school_mathematics,A,"caret_power,raw_latex_sqrt,unbalanced_dollar","Hình tròn $2x^2 = -2y^2 + 12x - 4y + 20$ được khắc nằm trong hình vuông có một cặp cạnh song song với trục x. Diện tích của hình vuông là bao nhiêu?
80
\sqrt{20}
2\sqrt{20}
20"
4203,high_school_mathematics/test/222,high_school_mathematics,B,raw_latex_frac,"Ben lắc hai con xúc xắc có sáu mặt đồng chất. Giá trị trung bình của số lớn hơn trong hai số được lắc là bao nhiêu? Trả lời dưới dạng phân số. (Nếu hai số là giống nhau, chúng ta sẽ lấy số đó là số ""lớn"" hơn.)
\frac{161}{6}
\frac{161}{36}
161
\frac{161}{3}"
4227,high_school_mathematics/test/109,high_school_mathematics,D,"raw_latex_frac,unbalanced_dollar","Chuyển đổi thành phân số thông thường số nghịch đảo của $0.\overline7$.
\frac{7}{2}
\frac{7}{9}
\frac{9}{2}
\frac{9}{7}"
4234,abstract_algebra/test/4,abstract_algebra,B,"caret_power,subscript_underscore","Tìm tích của hai đa thức được cho trong trường đa thức được cho. f(x) = 4x - 5, g(x) = 2x^2 - 4x + 2 trong Z_8[x].
2x^2 + 5
6x^2 + 4x + 6
0
x^2 + 1"
4278,high_school_physics/test/114,high_school_physics,C,caret_power,"Một cái bàn hỗ trợ một khối gỗ được đặt trên mặt bàn. Lực căn bản của tự nhiên nào chịu trách nhiệm cho sự tương tác này, và tại sao?
Lực điện, vì các proton trong lõi nguyên tử của lớp trên của bàn đẩy lõi nguyên tử của lớp dưới của gỗ.
Lực hấp dẫn, vì theo công thức F = GMm/r^2, lực của bàn lên gỗ ở khoảng cách đó đủ để cân bằng lực của Trái Đất lên gỗ.
Lực điện, vì các electron ngoài cùng trong lớp trên của bàn đẩy các electron ngoài cùng của lớp dưới của gỗ.
Lực hạt nhân mạnh, vì các proton trong lõi nguyên tử của lớp trên của bàn đẩy lõi nguyên tử của lớp dưới của gỗ."
4282,high_school_physics/test/76,high_school_physics,B,caret_power,"Dữ liệu được thu thập trong một thí nghiệm được tiến hành với một khí lý tưởng. Trong thí nghiệm, nhiệt độ (tính bằng độ K) là biến độc lập và thể tích (tính bằng m^3) là biến phụ thuộc. Nếu ta vẽ một biểu đồ với biến phụ thuộc trên trục đứng, thì điều gì đúng về độ dốc và điểm chéo trục của đồ thị?
Độ dốc sẽ tỉ lệ thuận với áp suất của khí và điểm chéo trục sẽ bằng 0 m^3.
Độ dốc sẽ tỉ lệ nghịch với áp suất của khí và điểm chéo trục sẽ bằng 0 m^3.
Độ dốc sẽ tỉ lệ thuận với áp suất của khí và điểm chéo trục sẽ không bằng 0 m^3.
Độ dốc sẽ tỉ lệ nghịch với áp suất của khí và điểm chéo trục sẽ không bằng 0 m^3."
4284,high_school_physics/test/45,high_school_physics,B,caret_power,"Đặt một khối nhựa rắn có khối lượng 100 kg và mật độ đồng nhất (độ dài cạnh bằng 0,5 m) trong một bồn chứa chất lỏng có mật độ là 1200 kg/m^3. Phần bao nhiêu của khối lập phương nổi trên mặt của chất lỏng?
1.0/9
1.0/3
2.0/3
4.0/5"
4316,high_school_mathematics/test/144,high_school_mathematics,D,"raw_latex_frac,unbalanced_dollar","Tìm thương lớn nhất có thể của hai phần tử khác nhau trong tập hợp $\{\frac{2}{5}, \frac{1}{2},5,10\}$? Cụ thể, chúng ta muốn tối đa hóa $\frac{x}{y}$, trong đó $x$ và $y$ được chọn từ tập trước đó.
5
10
20
25"
4342,high_school_mathematics/test/47,high_school_mathematics,A,"caret_power,raw_latex_sqrt,unbalanced_dollar","Phạm vi của hàm số $h(x) = \sqrt{25-x^2}+\sqrt{-(x-2)}$ là một khoảng có độ dài bao nhiêu?
7
5
2
25"
4348,high_school_mathematics/test/73,high_school_mathematics,C,"caret_power,unbalanced_dollar","Nếu $(2x + 3y)^2 = 4$ và $xy = -5$, giá trị của $4x^2 + 9y^2$ là gì?
-5
13
64
25"
4352,elementary_mathematics/test/308,elementary_mathematics,B,"unbalanced_dollar,unbalanced_dollar_count","Roya đã trả $48 cho 12 thùng nước cam. Tỷ lệ đơn vị mỗi thùng nước cam mà Roya trả là bao nhiêu?
$3
$4
$6
$12"
4395,high_school_mathematics/test/132,high_school_mathematics,D,unbalanced_dollar,"Để tất cả các số thực $r$ và $s$, định nghĩa phép toán toán học $\#$ sao cho các điều kiện sau được thỏa mãn: $r\ \#\ 0 = r, r\ \#\ s = s\ \#\ r$, và $(r + 1)\ \#\ s = (r\ \#\ s) + s + 1$. Giá trị của $11\ \#\ 5$ là gì?
11
12
64
71"
4432,high_school_mathematics/test/157,high_school_mathematics,D,unbalanced_dollar,"Nếu một số nguyên kết thúc bằng chữ số $0$ và tổng các chữ số của nó chia hết cho $3$, thì có bao nhiêu trong số các số $2, 3, 4, 5, 6, 8, 9$ phải chia hết cho số đó?
1
2
3
4"
4446,elementary_mathematics/test/141,elementary_mathematics,C,caret_power,"Tính giá trị của biểu thức (c^2 − b^2)^2 + a^2 cho a = 5, b = 3, và c = 2.
194
18
50
0"
4469,high_school_mathematics/test/238,high_school_mathematics,B,"raw_latex_frac,raw_latex_sqrt,unbalanced_dollar","Đơn giản hóa phân số bằng cách làm mẫu số trùng với các căn số hạng: $$\frac{4}{\sqrt{108}+2\sqrt{12}+2\sqrt{27}}.$$
\frac{4\sqrt{3}}{33}
\frac{\sqrt{3}}{12}
2\sqrt{27}
\frac{1}{4\sqrt{3}}"
4478,high_school_chemistry/test/100,high_school_chemistry,B,caret_power,"Joseph Priestly đã phát hiện ra khí ôxy bằng cách phân hủy oxit thủy ngân(II) rắn, HgO, thành khí ôxy, O2, và kim loại thủy ngân lỏng , Hg. Bao nhiêu mol khí ôxy sẽ tạo thành khi 4,32 gam oxit thủy ngân(II) rắn phân hủy? Khối lượng công thức của oxit thủy ngân(II) là 216 g mol^-1.
0,100 mol
0,0100 mol
0,0200 mol
0,0150 mol"
4500,abstract_algebra/test/72,abstract_algebra,D,caret_power,"Sử dụng định lý Fermat, tìm phần dư của 3^47 khi chia cho 23.
1
2
3
4"
4501,high_school_mathematics/test/93,high_school_mathematics,D,caret_power,"Cơ sở của một khối đặc là vùng được bao quanh bởi phương trình x ^ 2 = 4y và đường thẳng y = 2 và mỗi mặt phẳng vuông góc với trục y là một hình vuông. Thể tích của khối đặc là
8
16
20
32"
4511,high_school_mathematics/test/225,high_school_mathematics,C,caret_power,"Nếu f(x) = 3x, g(x) = 5x + 3, và h(x) = 1 - x^2, thì f(g(h(x)))=
15x^2 + 15
-15x^2 + 18
-15x^2 + 24
-225x^2 + 90x - 8"
4519,high_school_physics/test/125,high_school_physics,A,caret_power,"Một học sinh đẩy một quả bóng trên một cái bàn, di chuyển từ vị trí x = 0 đến vị trí x = 0,2 mét. Sau khi thả tay, quả bóng tiếp tục di chuyển trên bàn và dừng ở vị trí x = 1,2 mét. Khi quả bóng ở vị trí x = 1,0 mét, khẳng định nào sau đây về lực tương tự trên quả bóng là đúng?
Lực tương tự là hướng âm, vì quả bóng đang di chuyển theo hướng dương nhưng từ từ chậm lại.
Lực tương tự hướng xuống, vì quả bóng gần Trái Đất, nơi gia tốc trọng trường là 10 m/s^2 hướng xuống.
Lực tương tự hướng dương, vì lực đẩy của học sinh khiến quả bóng tăng tốc theo hướng dương.
Lực tương tự bằng không, vì lực đẩy theo hướng dương của học sinh phải bằng với lực ma sát theo hướng âm."
4522,high_school_mathematics/test/114,high_school_mathematics,D,"caret_power,raw_latex_frac,unbalanced_dollar","Giải phương trình cho $x$:$$\left(\frac{1}{25}\right)^{x + 2} = 125^{-x}.$$
1
2
3
4"
4539,high_school_mathematics/test/3,high_school_mathematics,B,raw_latex_frac,"Mỗi bữa ăn sáng, trưa và tối, Joe có thể chọn ngẫu nhiên với các xác suất bằng nhau một quả táo, một quả cam hoặc một quả chuối để ăn. Trong một ngày cụ thể, xác suất Joe sẽ ăn ít nhất hai loại trái cây khác nhau là bao nhiêu?
\frac{7}{9}
\frac{8}{9}
\frac{5}{9}
\frac{9}{11}"
4556,high_school_mathematics/test/31,high_school_mathematics,A,"caret_power,unbalanced_dollar","Tìm khoảng cách ngắn nhất từ gốc tọa độ tới đường tròn được xác định bởi $x^2-24x +y^2+10y +160=0$?
10
16
24
12"
4584,high_school_statistics/test/202,high_school_statistics,D,"unbalanced_dollar,unbalanced_dollar_count","Văn phòng hỗ trợ tài chính tại một trường đại học công lập thực hiện một nghiên cứu để xác định tổng chi phí của sinh viên mỗi kỳ học. Tất cả sinh viên sẽ phải trả $4500 cho học phí. Chi phí trung bình cho sách là $350 với độ lệch chuẩn là $65. Chi phí trung bình cho ở và ăn uống là $2800 với độ lệch chuẩn là $380. Chi tiêu cá nhân trung bình là $675 với độ lệch chuẩn là $125. Giả định độc lập giữa các danh mục, độ lệch chuẩn cho tổng chi phí của sinh viên là bao nhiêu?
$24
$91
$190
$405"
4606,high_school_mathematics/test/123,high_school_mathematics,B,"caret_power,raw_latex_sqrt,unbalanced_dollar","Khi $(x\sqrt{x^3})^4$ được đơn giản hóa, số mũ của $x$ là bao nhiêu?
5
10
2
12"
4612,elementary_mathematics/test/207,elementary_mathematics,B,caret_power,"Số nào được viết dưới dạng số mũ tương đương với 343?
3^7
7^3
7^49
294^49"
4617,high_school_chemistry/test/49,high_school_chemistry,A,caret_power,"Một loại vật liệu phóng xạ nhất định có nửa đời là 36 phút. Bắt đầu với 10,00 gram của vật liệu này, còn lại bao nhiêu gam sau 2 giờ?
1,00 gam
1,5 × 10^-4 gam
3,33 gam
0,25 gam"
4622,high_school_physics/test/66,high_school_physics,C,caret_power,"Một proton đi với vận tốc ban đầu là 1.5 × 10^6 m/s, đi vào một khu vực từ trường đều, B, có độ lớn là 1.0 T. Nếu vector vận tốc ban đầu của proton tạo một góc 30° với hướng của B, hãy tính vận tốc của proton sau 4 giây đi vào vùng từ.
5.0 × 10^5 m/s
7.5 × 10^5 m/s
1.5 × 10^6 m/s
3.0 × 10^6 m/s"
4631,high_school_mathematics/test/208,high_school_mathematics,A,unbalanced_dollar,"Đồ thị của phương trình $x + 2y + 3 = 0$ vuông góc với đồ thị của phương trình $ax + 2y + 3 = 0$. Giá trị của $a$ là bao nhiêu?
-4
-13
-9
-15"
4634,abstract_algebra/test/22,abstract_algebra,D,"caret_power,markdown_table_pipe","Phát biểu 1 | Bất kỳ cặp vector nào trong không gian R^2 đều độc lập tuyến tính. Phát biểu 2 | Nếu V = span(v1, ... , vk) và {v1, ... , vk} độc lập tuyến tính, thì dim(V) = k.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
4643,abstract_algebra/test/44,abstract_algebra,C,markdown_table_pipe,"Hãy cho A và B là các tập hợp, f: A -> B và g: B -> A là hàm sao cho với mọi a \in A, g(f(a)) = a. Tuyên bố 1 | Hàm f phải thuộc tính khác nhau (injective). Tuyên bố 2 | Hàm f phải thuộc tính nghịch đảo (surjective).
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
4669,high_school_mathematics/test/240,high_school_mathematics,A,raw_latex_frac,"Bốn gói hàng được giao tới bốn căn nhà, mỗi căn nhà có một gói hàng. Nếu những gói hàng này được giao ngẫu nhiên, xác suất để chính xác hai trong số chúng được giao đến đúng những căn nhà là bao nhiêu? Biểu thị câu trả lời dưới dạng phân số tối giản.
\frac{1}{4}
\frac{27}{128}
\frac{1}{2}
\frac{1}{9}"
4673,high_school_mathematics/test/50,high_school_mathematics,D,"raw_latex_frac,unbalanced_dollar","Như một hình phạt vì hành vi xấu trong giờ giải lao, cô Busywork đã yêu cầu lớp của mình nhân 10 với $\frac{1}{3}$ năm lần. Tuy nhiên, John đã nhận ra rằng có thể nhân 10 với một phân số đơn và vẫn nhận được cùng một kết quả như học sinh khác. Phân số đơn này là gì?
\frac{1}{27}
\frac{1}{68}
\frac{1}{3}
\frac{1}{243}"
4679,elementary_mathematics/test/96,elementary_mathematics,C,unbalanced_dollar,"Tháng 12, một cửa hàng đồ chơi đã bán 934 trò chơi ghép hình. Mỗi trò chơi ghép hình có giá là 6 đô la, bao gồm cả thuế. Tổng chi phí của các trò chơi ghép hình đã bán là bao nhiêu, bao gồm cả thuế?
$5,434
$5,484
$5,604
$5,684"
4689,high_school_mathematics/test/205,high_school_mathematics,D,caret_power,"Cho số phức z = a + bi, biết rằng a và b là số nguyên dương và z^3 + z^2 + z là một số thực. Tìm giá trị nhỏ nhất có thể của b.
10
1
6
11"
4697,elementary_mathematics/test/232,elementary_mathematics,D,caret_power,"Viết phân tích thành thừa số nguyên tố của số 48. Sử dụng mũ để tối giản.
4 • 8
6 • 8
2^3 • 3^2
2^4 • 3"
4744,high_school_physics/test/115,high_school_physics,D,caret_power,"Trong các phương án sau, cái nào KHÔNG bằng một tesla?
1 J/(A*m^2)
1 kg/(C*s)
1 N/(A*m)
1 A*N/V"
4781,abstract_algebra/test/66,abstract_algebra,D,markdown_table_pipe,"Câu 1 | Nếu R là một vòng và f(x) và g(x) thuộc R[x], thì deg (f(x)+g(x)) = max (deg f(x), deg g(x)). Câu 2 | Nếu F là một trường thì mọi lý thuyết của F[x] đều là nguyên tố.
Đúng, đúng
Sai, sai
Đúng, sai
Sai, đúng"
4821,abstract_algebra/test/88,abstract_algebra,A,subscript_underscore,"Tính tích trong vòng này. (12)(16) trong Z_24
0
1
4
6"
4847,abstract_algebra/test/21,abstract_algebra,A,"caret_power,subscript_underscore","Tìm tổng của đa thức đã cho trong vòng tròn đa thức đã cho. f(x) = 4x - 5, g(x) = 2x^2 - 4x + 2 trong Z_8[x].
2x^2 + 5
6x^2 + 4x + 6
0
x^2 + 1"
4858,elementary_mathematics/test/216,elementary_mathematics,B,"unbalanced_dollar,unbalanced_dollar_count","Maria chi tiêu $9 cho bữa trưa mỗi ngày cô ấy đi làm. Để tính số tiền cô ấy chi tiêu cho bữa trưa trong vòng một tuần làm việc 5 ngày, cô ấy nhân 5 x 9. Maria chi tiêu bao nhiêu tiền cho bữa trưa trong vòng một tuần làm việc 5 ngày?
$40
$45
$50
$59"
4873,high_school_mathematics/test/20,high_school_mathematics,D,"raw_latex_frac,unbalanced_dollar","Tìm nghịch đảo của $f(x)=4-5x$?
\frac{5}{x-4}
\frac{x-4}{5}
\frac{x+4}{5}
-\frac{x-4}{5}"
4896,high_school_mathematics/test/228,high_school_mathematics,C,"raw_latex_frac,unbalanced_dollar","Tìm số nguyên dương nhỏ nhất $n$ sao cho $\frac{1}{n}$ là một thập phân chấm dứt và $n$ chứa chữ số 9?
32
64
4096
256"
4931,abstract_algebra/test/32,abstract_algebra,A,"markdown_table_pipe,subscript_underscore","Tuyên bố 1 | Trong không gian vector hữu hạn chiều, mọi tập vector độc lập tuyến tính được chứa trong một cơ sở. Tuyên bố 2 | Nếu B_1 và B_2 là hai cơ sở của cùng một không gian vector, thì |B_1| = |B_2|.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
4995,high_school_mathematics/test/203,high_school_mathematics,B,"markdown_table_pipe,unbalanced_dollar","Tìm tổng tất cả các số nguyên thỏa mãn $|n| < |n-3| < 9$?
-9
-14
14
9"
5004,elementary_mathematics/test/306,elementary_mathematics,B,caret_power,"Một cánh đồng có hình dạng là một hình thang. Đáy nhỏ của hình thang dài 130 yard và đáy lớn dài 390 yard. Khoảng cách giữa hai đáy là 75 yard. Diện tích của cánh đồng là bao nhiêu?
9.750 yards^2
19.500 yards^2
29.250 yards^2
39.000 yards^2"
5063,high_school_mathematics/test/234,high_school_mathematics,D,"caret_power,raw_latex_frac,unbalanced_dollar","Tính giá trị của $\left(\frac{1}{a}\right)^4 \cdot 2 \cdot a^4+a^{2+1-3}$ khi $a=42$.
0
1
2
3"
5075,abstract_algebra/test/42,abstract_algebra,B,markdown_table_pipe,"Phát biểu 1 | Một nhóm abelian có bậc 45 có một phân nhóm có bậc 10. Phát biểu 2 | H là một phân nhóm của nhóm G là một phân nhóm bình thường nếu và chỉ nếu số lượng phần tử trong tập các coset trái của H bằng số lượng phần tử trong tập các coset phải của H.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
5079,high_school_mathematics/test/142,high_school_mathematics,D,"caret_power,unbalanced_dollar","Đơn giản hóa biểu thức sau: $(9x^9+7x^8+4x^7) + (x^{11}+x^9+2x^7+3x^3+5x+8).$ Trình bày phương trình kết quả dưới dạng đa thức với các bậc của các thuộc tính giảm dần.
x^{11}+2x^9+2x^8
x^{11}-6x^8+6x^7+3x^3+5x+8
x^11 + 10x^9 + 7x^8+6x^73x^3+5x+8
x^{11}+10x^9+7x^8+6x^7+3x^3+5x+8"
5099,high_school_mathematics/test/147,high_school_mathematics,C,raw_latex_frac,"Chọn ngẫu nhiên và độc lập ba điểm trên một đường tròn. Xác suất để tất cả ba khoảng cách giữa các cặp điểm đều nhỏ hơn bán kính của đường tròn là gì?
\frac{1}{20}
\frac{1}{32}
\frac{1}{12}
\frac{1}{16}"
5104,abstract_algebra/test/55,abstract_algebra,A,markdown_table_pipe,"Lệnh 1 | Mọi nhóm Abel tự do đều là nhóm không chùn. Lệnh 2 | Mọi nhóm Abel không chùn và sinh hữu hạn đều là nhóm Abel tự do.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
5116,high_school_mathematics/test/19,high_school_mathematics,B,"raw_latex_frac,unbalanced_dollar","Phạm vi của hàm số $f(x) = \frac{1}{1-x}$ là gì? Biểu diễn câu trả lời của bạn dưới dạng khoảng.
(-\infty,-1)\cup (1,\infty)
(-\infty,0)\cup (0,\infty)
[-1,1]
(-1,1)"
